first_id,second_id
46,104.0
46,141.0
46,386.0
46,422.0
46,423.0
46,336.0
46,424.0
46,143.0
46,387.0
46,144.0
46,262.0
46,541.0
46,145.0
46,542.0
46,263.0
46,495.0
46,147.0
46,195.0
46,264.0
46,148.0
46,149.0
46,425.0
46,90.0
46,426.0
46,122.0
46,150.0
46,487.0
46,548.0
46,439.0
46,427.0
46,152.0
46,370.0
46,428.0
46,341.0
46,265.0
46,401.0
46,549.0
46,154.0
46,155.0
46,157.0
46,85.0
46,429.0
46,498.0
46,60.0
46,388.0
46,159.0
46,114.0
46,160.0
46,161.0
46,208.0
46,295.0
46,347.0
46,164.0
46,165.0
46,490.0
46,417.0
46,168.0
46,170.0
46,312.0
46,550.0
46,174.0
46,510.0
46,176.0
46,179.0
46,68.0
46,513.0
46,514.0
46,289.0
47,98.0
47,181.0
47,123.0
47,124.0
47,127.0
47,128.0
47,269.0
47,317.0
47,318.0
47,87.0
47,220.0
47,140.0
47,319.0
47,270.0
47,84.0
47,291.0
47,320.0
47,146.0
47,148.0
47,149.0
47,241.0
47,242.0
47,53.0
47,56.0
47,57.0
47,321.0
47,85.0
47,59.0
47,159.0
47,161.0
47,62.0
47,271.0
47,167.0
47,168.0
47,322.0
47,323.0
47,174.0
47,175.0
47,177.0
47,179.0
47,324.0
48,81.0
48,121.0
48,215.0
48,101.0
48,410.0
48,87.0
48,431.0
48,138.0
48,77.0
48,235.0
48,432.0
48,423.0
48,305.0
48,435.0
48,49.0
48,440.0
48,469.0
48,308.0
48,443.0
48,552.0
48,373.0
48,159.0
48,160.0
48,480.0
48,164.0
48,390.0
48,165.0
48,417.0
48,312.0
48,454.0
49,181.0
49,234.0
49,521.0
49,91.0
49,555.0
49,156.0
49,556.0
49,58.0
49,63.0
49,65.0
49,66.0
49,72.0
50,123.0
50,121.0
50,326.0
50,100.0
50,216.0
50,285.0
50,328.0
50,330.0
50,184.0
50,332.0
50,87.0
50,187.0
50,138.0
50,235.0
50,334.0
50,335.0
50,336.0
50,144.0
50,262.0
50,263.0
50,147.0
50,196.0
50,264.0
50,197.0
50,337.0
50,151.0
50,340.0
50,341.0
50,202.0
50,265.0
50,204.0
50,342.0
50,157.0
50,344.0
50,225.0
50,347.0
50,348.0
50,165.0
50,168.0
50,65.0
50,229.0
50,176.0
51,261.0
51,126.0
51,379.0
51,397.0
51,249.0
51,250.0
51,496.0
51,136.0
51,87.0
51,430.0
51,221.0
51,418.0
51,107.0
51,305.0
51,90.0
51,251.0
51,308.0
51,110.0
51,53.0
51,506.0
51,55.0
51,56.0
51,57.0
51,252.0
51,373.0
51,115.0
51,163.0
51,62.0
51,63.0
51,167.0
51,64.0
51,526.0
51,66.0
51,119.0
51,253.0
51,71.0
51,254.0
51,378.0
52,234.0
52,269.0
52,101.0
52,379.0
52,394.0
52,318.0
52,87.0
52,88.0
52,139.0
52,270.0
52,142.0
52,143.0
52,89.0
52,195.0
52,199.0
52,90.0
52,287.0
52,92.0
52,489.0
52,298.0
52,205.0
52,93.0
52,163.0
52,271.0
52,63.0
52,167.0
52,64.0
52,312.0
52,314.0
52,173.0
52,380.0
52,65.0
52,483.0
52,66.0
52,71.0
52,254.0
53,126.0
53,99.0
53,87.0
53,84.0
53,90.0
53,95.0
53,159.0
53,163.0
53,62.0
53,167.0
53,168.0
53,67.0
54,124.0
54,214.0
54,183.0
54,100.0
54,134.0
54,87.0
54,88.0
54,220.0
54,139.0
54,190.0
54,270.0
54,84.0
54,142.0
54,305.0
54,90.0
54,308.0
54,203.0
54,154.0
54,55.0
54,321.0
54,373.0
54,298.0
54,310.0
54,162.0
54,209.0
54,165.0
54,63.0
54,227.0
54,312.0
54,314.0
54,172.0
54,315.0
54,71.0
54,72.0
54,254.0
55,86.0
55,87.0
55,88.0
55,89.0
55,90.0
55,91.0
55,92.0
55,93.0
55,67.0
55,70.0
56,126.0
56,99.0
56,87.0
56,90.0
56,163.0
56,62.0
56,167.0
56,67.0
57,126.0
57,99.0
57,87.0
57,270.0
57,90.0
57,167.0
57,67.0
58,123.0
58,235.0
58,159.0
58,161.0
59,126.0
59,99.0
59,87.0
59,90.0
59,163.0
59,62.0
59,167.0
60,126.0
60,318.0
60,421.0
60,87.0
60,77.0
60,335.0
60,522.0
60,90.0
60,404.0
60,163.0
60,69.0
61,126.0
61,397.0
61,136.0
61,87.0
61,430.0
61,90.0
61,506.0
61,352.0
61,254.0
61,392.0
62,124.0
62,126.0
62,99.0
62,136.0
62,87.0
62,84.0
62,90.0
62,85.0
62,159.0
62,63.0
62,167.0
62,64.0
62,66.0
62,67.0
62,69.0
62,70.0
63,183.0
63,249.0
63,250.0
63,87.0
63,138.0
63,140.0
63,190.0
63,105.0
63,84.0
63,143.0
63,107.0
63,305.0
63,251.0
63,308.0
63,203.0
63,110.0
63,154.0
63,85.0
63,252.0
63,373.0
63,115.0
63,161.0
63,67.0
63,119.0
63,253.0
63,70.0
63,72.0
64,183.0
64,249.0
64,250.0
64,87.0
64,138.0
64,140.0
64,190.0
64,105.0
64,84.0
64,143.0
64,107.0
64,305.0
64,195.0
64,199.0
64,251.0
64,308.0
64,203.0
64,110.0
64,154.0
64,252.0
64,373.0
64,205.0
64,115.0
64,161.0
64,67.0
64,119.0
64,253.0
64,70.0
64,72.0
65,124.0
65,121.0
65,292.0
65,133.0
65,318.0
65,357.0
65,358.0
65,220.0
65,138.0
65,140.0
65,319.0
65,369.0
65,235.0
65,192.0
65,270.0
65,236.0
65,106.0
65,338.0
65,152.0
65,370.0
65,341.0
65,157.0
65,321.0
65,160.0
65,371.0
65,170.0
65,312.0
65,323.0
65,174.0
65,350.0
65,68.0
65,351.0
65,69.0
65,211.0
66,121.0
66,183.0
66,249.0
66,250.0
66,87.0
66,138.0
66,140.0
66,190.0
66,105.0
66,84.0
66,143.0
66,107.0
66,305.0
66,195.0
66,199.0
66,251.0
66,308.0
66,203.0
66,110.0
66,154.0
66,252.0
66,373.0
66,115.0
66,161.0
66,67.0
66,119.0
66,253.0
66,70.0
66,72.0
67,261.0
67,126.0
67,379.0
67,397.0
67,249.0
67,250.0
67,496.0
67,136.0
67,87.0
67,430.0
67,221.0
67,418.0
67,107.0
67,305.0
67,90.0
67,251.0
67,308.0
67,110.0
67,506.0
67,252.0
67,373.0
67,115.0
67,163.0
67,167.0
67,526.0
67,119.0
67,253.0
67,71.0
67,254.0
67,378.0
68,123.0
68,121.0
68,326.0
68,327.0
68,100.0
68,216.0
68,285.0
68,328.0
68,329.0
68,272.0
68,330.0
68,331.0
68,184.0
68,186.0
68,332.0
68,87.0
68,187.0
68,138.0
68,333.0
68,334.0
68,335.0
68,84.0
68,336.0
68,144.0
68,262.0
68,263.0
68,147.0
68,196.0
68,264.0
68,197.0
68,337.0
68,149.0
68,338.0
68,339.0
68,151.0
68,340.0
68,341.0
68,202.0
68,265.0
68,203.0
68,204.0
68,154.0
68,342.0
68,157.0
68,343.0
68,224.0
68,85.0
68,252.0
68,344.0
68,345.0
68,225.0
68,243.0
68,347.0
68,163.0
68,348.0
68,165.0
68,349.0
68,168.0
68,174.0
68,229.0
68,350.0
68,176.0
68,177.0
68,351.0
68,73.0
68,352.0
68,283.0
69,75.0
69,81.0
69,234.0
69,327.0
69,244.0
69,102.0
69,421.0
69,87.0
69,188.0
69,431.0
69,139.0
69,77.0
69,245.0
69,369.0
69,432.0
69,104.0
69,193.0
69,423.0
69,106.0
69,400.0
69,79.0
69,435.0
69,198.0
69,439.0
69,427.0
69,440.0
69,441.0
69,246.0
69,428.0
69,401.0
69,442.0
69,443.0
69,155.0
69,404.0
69,419.0
69,247.0
69,448.0
69,114.0
69,453.0
69,454.0
69,259.0
69,254.0
70,261.0
70,126.0
70,379.0
70,397.0
70,249.0
70,250.0
70,496.0
70,136.0
70,87.0
70,430.0
70,221.0
70,235.0
70,107.0
70,90.0
70,251.0
70,110.0
70,506.0
70,156.0
70,252.0
70,115.0
70,163.0
70,167.0
70,526.0
70,119.0
70,253.0
70,71.0
70,254.0
70,378.0
70,392.0
71,86.0
71,87.0
71,88.0
71,77.0
71,89.0
71,90.0
71,91.0
71,92.0
71,93.0
72,123.0
72,124.0
72,214.0
72,215.0
72,130.0
72,183.0
72,100.0
72,101.0
72,296.0
72,300.0
72,301.0
72,302.0
72,303.0
72,87.0
72,88.0
72,220.0
72,139.0
72,304.0
72,235.0
72,190.0
72,84.0
72,305.0
72,306.0
72,287.0
72,307.0
72,246.0
72,308.0
72,203.0
72,309.0
72,85.0
72,159.0
72,298.0
72,310.0
72,160.0
72,480.0
72,209.0
72,165.0
72,417.0
72,311.0
72,312.0
72,313.0
72,171.0
72,314.0
72,172.0
72,174.0
72,315.0
72,229.0
72,267.0
72,280.0
72,254.0
73,124.0
73,129.0
73,293.0
73,381.0
73,133.0
73,285.0
73,138.0
73,140.0
73,333.0
73,192.0
73,141.0
73,143.0
73,146.0
73,408.0
73,414.0
73,151.0
73,152.0
73,343.0
73,159.0
73,165.0
73,170.0
73,173.0
73,176.0
74,213.0
74,183.0
74,97.0
74,190.0
74,84.0
74,90.0
74,152.0
74,561.0
74,170.0
74,175.0
75,76.0
75,77.0
75,78.0
75,79.0
75,80.0
76,81.0
76,102.0
76,431.0
76,77.0
76,432.0
76,400.0
76,435.0
76,198.0
76,440.0
76,441.0
76,442.0
76,443.0
76,404.0
76,448.0
76,454.0
77,244.0
77,102.0
77,82.0
77,496.0
77,497.0
77,186.0
77,420.0
77,421.0
77,188.0
77,245.0
77,104.0
77,422.0
77,423.0
77,78.0
77,424.0
77,400.0
77,337.0
77,198.0
77,425.0
77,426.0
77,439.0
77,427.0
77,441.0
77,246.0
77,428.0
77,401.0
77,442.0
77,402.0
77,403.0
77,404.0
77,429.0
77,498.0
77,247.0
77,448.0
77,114.0
77,527.0
77,349.0
77,80.0
77,453.0
77,259.0
77,283.0
78,81.0
78,431.0
78,432.0
78,400.0
78,435.0
78,198.0
78,440.0
78,441.0
78,442.0
78,443.0
78,154.0
78,404.0
78,448.0
78,454.0
79,81.0
79,237.0
79,327.0
79,82.0
79,499.0
79,186.0
79,431.0
79,507.0
79,333.0
79,432.0
79,400.0
79,547.0
79,337.0
79,551.0
79,396.0
79,338.0
79,440.0
79,441.0
79,367.0
79,203.0
79,443.0
79,402.0
79,534.0
79,403.0
79,404.0
79,448.0
79,508.0
79,509.0
79,510.0
79,350.0
79,511.0
79,512.0
79,513.0
79,514.0
79,515.0
79,351.0
80,106.0
80,109.0
80,404.0
80,118.0
81,82.0
82,218.0
82,431.0
82,432.0
82,495.0
82,400.0
82,198.0
82,440.0
82,441.0
